base_name_en;rank;condition_en;item_en;stack;percentage
Diablos Negra;MR;Tierras del destino (Alto);Tiranocorno nudo negro;1;100.0
Diablos Negra;MR;Tierras del destino (Curtido);Espiracorno nudo negro;1;59.0
Diablos Negra;MR;Tierras del destino (Curtido);Hueso sólido vena espiritual;1;28.0
Diablos Negra;MR;Tierras del destino (Curtido);Gema de vena espiritual;1;13.0
Nergigante;HR;Quitar;Escama de dragón inmortal;1;100.0
Nergigante;HR;Cortado: Cuerpo;Escama de dragón inmortal;1;32.0
Nergigante;HR;Cortado: Cuerpo;Coraza de Nergigante;1;24.0
Nergigante;HR;Cortado: Cuerpo;Garra de Nergigante;1;19.0
Nergigante;HR;Cortado: Cuerpo;Placa regeneración Nergigante;1;15.0
Nergigante;HR;Cortado: Cuerpo;Cuerno de Nergigante+;1;8.0
Nergigante;HR;Cortado: Cuerpo;Gema de Nergigante;1;2.0
Nergigante;HR;Break Horn;Cuerno de Nergigante+;1;66.0
Nergigante;HR;Break Horn;Placa regeneración Nergigante;2;34.0
Nergigante;HR;Cuernos rotos;Cuerno de Nergigante+;1;97.0
Nergigante;HR;Cuernos rotos;Gema de Nergigante;1;3.0
Nergigante;HR;Destello brillante;Placa regeneración Nergigante;1;50.0
Nergigante;HR;Destello brillante;Garra de Nergigante;1;28.0
Nergigante;HR;Destello brillante;Tesoro de dragón;1;22.0
Nergigante;HR;Cortado: cola;Cola de Nergigante;1;70.0
Nergigante;HR;Cortado: cola;Escama de dragón inmortal;1;27.0
Nergigante;HR;Cortado: cola;Gema de Nergigante;1;3.0
Nergigante;HR;Camarada;Placa regeneración Nergigante;1;50.0
Nergigante;HR;Camarada;Escama de dragón inmortal;1;28.0
Nergigante;HR;Camarada;Tesoro de dragón;1;22.0
Nergigante;HR;Cortabolsas;Escama de dragón inmortal;1;41.0
Nergigante;HR;Cortabolsas;Coraza de Nergigante;1;33.0
Nergigante;HR;Cortabolsas;Placa regeneración Nergigante;1;25.0
Nergigante;HR;Cortabolsas;Gema de Nergigante;1;1.0
Nergigante;HR;Manto de bandido ;Escama lustrosa;1;70.0
Nergigante;HR;Manto de bandido ;Escama reluciente;1;30.0
Nergigante;HR;Investigación (Bronce);Coraza de Nergigante;1;27.0
Nergigante;HR;Investigación (Bronce);Escama de dragón inmortal;1;22.0
Nergigante;HR;Investigación (Bronce);Placa regeneración Nergigante;1;18.0
Nergigante;HR;Investigación (Bronce);Garra de Nergigante;1;13.0
Nergigante;HR;Investigación (Bronce);Hueso de dragón anciano;1;12.0
Nergigante;HR;Investigación (Bronce);Sangre de dragón anciano;1;8.0
Nergigante;HR;Investigación (Plata);Garra de Nergigante;1;20.0
Nergigante;HR;Investigación (Plata);Cola de Nergigante;1;18.0
Nergigante;HR;Investigación (Plata);Cuerno de Nergigante+;1;18.0
Nergigante;HR;Investigación (Plata);Placa regeneración Nergigante;1;16.0
Nergigante;HR;Investigación (Plata);Coraza de Nergigante;2;12.0
Nergigante;HR;Investigación (Plata);Escama de dragón inmortal;2;10.0
Nergigante;HR;Investigación (Plata);Gema de Nergigante;1;6.0
Nergigante;HR;Investigación (Oro);Garra de Nergigante;1;20.0
Nergigante;HR;Investigación (Oro);Cuerno de Nergigante+;1;17.0
Nergigante;HR;Investigación (Oro);Placa regeneración Nergigante;1;16.0
Nergigante;HR;Investigación (Oro);Cola de Nergigante;1;16.0
Nergigante;HR;Investigación (Oro);Gema de Nergigante;1;13.0
Nergigante;HR;Investigación (Oro);Coraza de Nergigante;3;10.0
Nergigante;HR;Investigación (Oro);Escama de dragón inmortal;3;8.0
Nergigante;HR;Investigación (Morado);Joya gastada;1;70.0
Nergigante;HR;Investigación (Morado);Joya deforme;1;13.0
Nergigante;HR;Investigación (Morado);Draconita sucia;1;12.0
Nergigante;HR;Investigación (Morado);Draconita brillante;1;5.0
Teostra;HR;Quitar;Escama de dragón de fuego+;1;100.0
Teostra;HR;Cortado: Cuerpo;Escama de dragón de fuego+;1;32.0
Teostra;HR;Cortado: Cuerpo;Coraza de Teostra;1;24.0
Teostra;HR;Cortado: Cuerpo;Garra de Teostra+;1;19.0
Teostra;HR;Cortado: Cuerpo;Crin de Teostra;1;15.0
Teostra;HR;Cortado: Cuerpo;Cuerno de Teostra+;1;8.0
Teostra;HR;Cortado: Cuerpo;Gema de Teostra;1;2.0
Teostra;HR;Romper: Cabeza;Cuerno de Teostra+;1;66.0
Teostra;HR;Romper: Cabeza;Crin de Teostra;1;32.0
Teostra;HR;Romper: Cabeza;Gema de Teostra;1;2.0
Teostra;HR;Romper: Alas;Membrana de Teostra;1;70.0
Teostra;HR;Romper: Alas;Garra de Teostra+;2;30.0
Teostra;HR;Romper: Pata delantera;Garra de Teostra+;1;80.0
Teostra;HR;Romper: Pata delantera;Escama de dragón de fuego+;2;20.0
Teostra;HR;Destello brillante;Polvo de Teostra;1;50.0
Teostra;HR;Destello brillante;Garra de Teostra+;1;28.0
Teostra;HR;Destello brillante;Tesoro de dragón;1;22.0
Teostra;HR;Cortado: cola;Cola de Teostra;1;75.0
Teostra;HR;Cortado: cola;Escama de dragón de fuego+;1;22.0
Teostra;HR;Cortado: cola;Gema de Teostra;1;3.0
Teostra;HR;Camarada;Polvo de Teostra;1;50.0
Teostra;HR;Camarada;Escama de dragón de fuego+;1;28.0
Teostra;HR;Camarada;Tesoro de dragón;1;22.0
Teostra;HR;Cortabolsas;Escama de dragón de fuego+;1;45.0
Teostra;HR;Cortabolsas;Coraza de Teostra;1;30.0
Teostra;HR;Cortabolsas;Crin de Teostra;1;24.0
Teostra;HR;Cortabolsas;Gema de Teostra;1;1.0
Teostra;HR;Manto de bandido ;Escama lustrosa;1;70.0
Teostra;HR;Manto de bandido ;Escama reluciente;1;30.0
Teostra;HR;Investigación (Bronce);Coraza de Teostra;1;24.0
Teostra;HR;Investigación (Bronce);Escama de dragón de fuego+;1;20.0
Teostra;HR;Investigación (Bronce);Garra de Teostra+;1;18.0
Teostra;HR;Investigación (Bronce);Crin de Teostra;1;14.0
Teostra;HR;Investigación (Bronce);Polvo de Teostra;2;10.0
Teostra;HR;Investigación (Bronce);Hueso de dragón anciano;2;7.0
Teostra;HR;Investigación (Bronce);Sangre de dragón anciano;2;7.0
Teostra;HR;Investigación (Plata);Coraza de Teostra;2;12.0
Teostra;HR;Investigación (Plata);Crin de Teostra;1;12.0
Teostra;HR;Investigación (Plata);Cola de Teostra;1;12.0
Teostra;HR;Investigación (Plata);Cuerno de Teostra+;1;12.0
Teostra;HR;Investigación (Plata);Garra de Teostra+;1;12.0
Teostra;HR;Investigación (Plata);Membrana de Teostra;1;12.0
Teostra;HR;Investigación (Plata);Polvo de Teostra;2;12.0
Teostra;HR;Investigación (Plata);Escama de dragón de fuego+;2;10.0
Teostra;HR;Investigación (Plata);Gema de Teostra;1;6.0
Teostra;HR;Investigación (Oro);Gema de Teostra;1;13.0
Teostra;HR;Investigación (Oro);Crin de Teostra;1;12.0
Teostra;HR;Investigación (Oro);Cola de Teostra;1;12.0
Teostra;HR;Investigación (Oro);Cuerno de Teostra+;1;12.0
Teostra;HR;Investigación (Oro);Garra de Teostra+;1;11.0
Teostra;HR;Investigación (Oro);Membrana de Teostra;1;11.0
Teostra;HR;Investigación (Oro);Polvo de Teostra;2;11.0
Teostra;HR;Investigación (Oro);Coraza de Teostra;3;10.0
Teostra;HR;Investigación (Oro);Escama de dragón de fuego+;3;8.0
Teostra;HR;Investigación (Morado);Joya gastada;1;70.0
Teostra;HR;Investigación (Morado);Joya deforme;1;13.0
Teostra;HR;Investigación (Morado);Draconita sucia;1;12.0
Teostra;HR;Investigación (Morado);Draconita brillante;1;5.0
Teostra;MR;Quitar;Esquirla de llamas;1;100.0
Teostra;MR;Cortado: Cuerpo;Esquirla de llamas;1;30.0
Teostra;MR;Cortado: Cuerpo;Córtex de Teostra;1;22.0
Teostra;MR;Cortado: Cuerpo;Garra dura de dragón de fuego;1;19.0
Teostra;MR;Cortado: Cuerpo;Crin de Teostra;1;14.0
Teostra;MR;Cortado: Cuerpo;Asta de Teostra;1;8.0
Teostra;MR;Cortado: Cuerpo;Gema de Teostra;1;5.0
Teostra;MR;Cortado: Cuerpo;Gran gema de dragón anciano;1;2.0
Teostra;MR;Romper: Cabeza;Asta de Teostra;1;66.0
Teostra;MR;Romper: Cabeza;Crin de Teostra;1;32.0
Teostra;MR;Romper: Cabeza;Gran gema de dragón anciano;1;2.0
Teostra;MR;Romper: Alas;Aladura de Teostra;1;70.0
Teostra;MR;Romper: Alas;Garra dura de dragón de fuego;2;30.0
Teostra;MR;Destello brillante;Polvo de Teostra;1;50.0
Teostra;MR;Destello brillante;Garra dura de dragón de fuego;1;28.0
Teostra;MR;Destello brillante;Tesoro de dragón antiguo;1;22.0
Teostra;MR;Cortado: cola;Látigo de Teostra;1;75.0
Teostra;MR;Cortado: cola;Esquirla de llamas;1;22.0
Teostra;MR;Cortado: cola;Gran gema de dragón anciano;1;3.0
Teostra;MR;Camarada;Polvo de Teostra;1;50.0
Teostra;MR;Camarada;Esquirla de llamas;1;28.0
Teostra;MR;Camarada;Tesoro de dragón antiguo;1;22.0
Teostra;MR;Cortabolsas;Esquirla de llamas;1;45.0
Teostra;MR;Cortabolsas;Córtex de Teostra;1;30.0
Teostra;MR;Cortabolsas;Crin de Teostra;1;24.0
Teostra;MR;Cortabolsas;Gran gema de dragón anciano;1;1.0
Teostra;MR;Manto de bandido ;Escama gigante;1;70.0
Teostra;MR;Manto de bandido ;Escama magnífica;1;30.0
Teostra;MR;Investigación (Bronce);Córtex de Teostra;1;26.0
Teostra;MR;Investigación (Bronce);Esquirla de llamas;1;21.0
Teostra;MR;Investigación (Bronce);Crin de Teostra;1;18.0
Teostra;MR;Investigación (Bronce);Látigo de Teostra;1;14.0
Teostra;MR;Investigación (Bronce);Gran hueso de dragón anciano;1;9.0
Teostra;MR;Investigación (Bronce);Sangre pura de dragón;1;9.0
Teostra;MR;Investigación (Bronce);Gema de Teostra;1;3.0
Teostra;MR;Investigación (Plata);Crin de Teostra;1;22.0
Teostra;MR;Investigación (Plata);Garra dura de dragón de fuego;1;22.0
Teostra;MR;Investigación (Plata);Aladura de Teostra;1;18.0
Teostra;MR;Investigación (Plata);Látigo de Teostra;1;16.0
Teostra;MR;Investigación (Plata);Asta de Teostra;1;14.0
Teostra;MR;Investigación (Plata);Gran gema de dragón anciano;1;8.0
Teostra;MR;Investigación (Oro);Látigo de Teostra;1;22.0
Teostra;MR;Investigación (Oro);Asta de Teostra;1;18.0
Teostra;MR;Investigación (Oro);Aladura de Teostra;1;18.0
Teostra;MR;Investigación (Oro);Gran gema de dragón anciano;1;16.0
Teostra;MR;Investigación (Oro);Crin de Teostra;2;14.0
Teostra;MR;Investigación (Oro);Garra dura de dragón de fuego;2;12.0
Teostra;MR;Investigación (Morado);Joya tallada;1;60.0
Teostra;MR;Investigación (Morado);Joya sellada;1;40.0
Teostra;MR;Tierras del destino (Bajo);Hueso de dracovena anciano;1;63.0
Teostra;MR;Tierras del destino (Bajo);Crin de fuego infernal;1;37.0
Teostra;MR;Tierras del destino (Medio);Crin de fuego infernal;1;63.0
Teostra;MR;Tierras del destino (Medio);Hueso de dracovena anciano;1;37.0
Teostra;MR;Tierras del destino (Alto);Crin de fuego infernal;1;100.0
Teostra;MR;Tierras del destino (Curtido);Crin bermellón curtida;1;64.0
Teostra;MR;Tierras del destino (Curtido);Hueso vena espiritual anciano;1;33.0
Teostra;MR;Tierras del destino (Curtido);Gran gema de vena espiritual;1;3.0
Lunastra;HR;Quitar;Escama de Lunastra+;1;100.0
Lunastra;HR;Cortado: Cuerpo;Escama de Lunastra+;1;31.0
Lunastra;HR;Cortado: Cuerpo;Coraza de Lunastra;1;24.0
Lunastra;HR;Cortado: Cuerpo;Crin de Lunastra;1;19.0
Lunastra;HR;Cortado: Cuerpo;Cola de Lunastra;1;15.0
Lunastra;HR;Cortado: Cuerpo;Ala de Lunastra;1;8.0
Lunastra;HR;Cortado: Cuerpo;Gema de Lunastra;1;3.0
Lunastra;HR;Romper: Cabeza;Cuerno de Lunastra;1;65.0
Lunastra;HR;Romper: Cabeza;Crin de Lunastra;2;32.0
Lunastra;HR;Romper: Cabeza;Gema de Lunastra;1;3.0
Lunastra;HR;Romper: Alas;Ala de Lunastra;1;70.0
Lunastra;HR;Romper: Alas;Coraza de Lunastra;2;30.0
Lunastra;HR;Destello brillante;Crin de Lunastra;1;50.0
Lunastra;HR;Destello brillante;Escama de Lunastra+;1;28.0
Lunastra;HR;Destello brillante;Tesoro de dragón;1;20.0
Lunastra;HR;Destello brillante;Gema de Lunastra;1;2.0
Lunastra;HR;Cortado: cola;Cola de Lunastra;1;75.0
Lunastra;HR;Cortado: cola;Escama de Lunastra+;1;22.0
Lunastra;HR;Cortado: cola;Gema de Lunastra;1;3.0
Lunastra;HR;Camarada;Crin de Lunastra;1;50.0
Lunastra;HR;Camarada;Escama de Lunastra+;1;28.0
Lunastra;HR;Camarada;Tesoro de dragón;1;22.0
Lunastra;HR;Cortabolsas;Escama de Lunastra+;1;45.0
Lunastra;HR;Cortabolsas;Coraza de Lunastra;1;30.0
Lunastra;HR;Cortabolsas;Crin de Lunastra;1;24.0
Lunastra;HR;Cortabolsas;Gema de Lunastra;1;1.0
Lunastra;HR;Manto de bandido ;Escama lustrosa;1;70.0
Lunastra;HR;Manto de bandido ;Escama reluciente;1;30.0
Lunastra;HR;Investigación (Bronce);Coraza de Lunastra;1;22.0
Lunastra;HR;Investigación (Bronce);Escama de Lunastra+;1;18.0
Lunastra;HR;Investigación (Bronce);Crin de Lunastra;1;18.0
Lunastra;HR;Investigación (Bronce);Ala de Lunastra;1;12.0
Lunastra;HR;Investigación (Bronce);Sangre de dragón anciano;2;12.0
Lunastra;HR;Investigación (Bronce);Cuerno de Lunastra;1;10.0
Lunastra;HR;Investigación (Bronce);Hueso de dragón anciano;2;8.0
Lunastra;HR;Investigación (Plata);Escama de Lunastra+;2;16.0
Lunastra;HR;Investigación (Plata);Ala de Lunastra;1;16.0
Lunastra;HR;Investigación (Plata);Cola de Lunastra;1;16.0
Lunastra;HR;Investigación (Plata);Cuerno de Lunastra;1;16.0
Lunastra;HR;Investigación (Plata);Crin de Lunastra;1;14.0
Lunastra;HR;Investigación (Plata);Coraza de Lunastra;2;12.0
Lunastra;HR;Investigación (Plata);Gema de Lunastra;1;10.0
Lunastra;HR;Investigación (Oro);Cuerno de Lunastra;1;20.0
Lunastra;HR;Investigación (Oro);Gema de Lunastra;1;18.0
Lunastra;HR;Investigación (Oro);Ala de Lunastra;1;16.0
Lunastra;HR;Investigación (Oro);Cola de Lunastra;1;16.0
Lunastra;HR;Investigación (Oro);Escama de Lunastra+;3;14.0
Lunastra;HR;Investigación (Oro);Coraza de Lunastra;3;8.0
Lunastra;HR;Investigación (Oro);Crin de Lunastra;2;8.0
Lunastra;HR;Investigación (Morado);Joya gastada;1;70.0
Lunastra;HR;Investigación (Morado);Joya deforme;1;13.0
Lunastra;HR;Investigación (Morado);Draconita sucia;1;12.0
Lunastra;HR;Investigación (Morado);Draconita brillante;1;5.0
Lunastra;MR;Quitar;Esquirla de Lunastra;1;100.0
Lunastra;MR;Cortado: Cuerpo;Esquirla de Lunastra;1;30.0
Lunastra;MR;Cortado: Cuerpo;Córtex de Lunastra;1;23.0
Lunastra;MR;Cortado: Cuerpo;Crin de Lunastra+;1;18.0
Lunastra;MR;Cortado: Cuerpo;Aladura de Lunastra;1;13.0
Lunastra;MR;Cortado: Cuerpo;Asta de Lunastra;1;8.0
Lunastra;MR;Cortado: Cuerpo;Gema de Lunastra;1;5.0
Lunastra;MR;Cortado: Cuerpo;Gran gema de dragón anciano;1;3.0
Lunastra;MR;Romper: Cabeza;Asta de Lunastra;1;65.0
Lunastra;MR;Romper: Cabeza;Crin de Lunastra+;2;32.0
Lunastra;MR;Romper: Cabeza;Gran gema de dragón anciano;1;3.0
Lunastra;MR;Romper: Alas;Aladura de Lunastra;1;70.0
Lunastra;MR;Romper: Alas;Córtex de Lunastra;2;30.0
Lunastra;MR;Destello brillante;Crin de Lunastra+;1;50.0
Lunastra;MR;Destello brillante;Esquirla de Lunastra;1;28.0
Lunastra;MR;Destello brillante;Tesoro de dragón antiguo;1;20.0
Lunastra;MR;Destello brillante;Gran gema de dragón anciano;1;2.0
Lunastra;MR;Cortado: cola;Látigo de Lunastra;1;75.0
Lunastra;MR;Cortado: cola;Esquirla de Lunastra;1;22.0
Lunastra;MR;Cortado: cola;Gran gema de dragón anciano;1;3.0
Lunastra;MR;Camarada;Crin de Lunastra+;1;50.0
Lunastra;MR;Camarada;Esquirla de Lunastra;1;28.0
Lunastra;MR;Camarada;Tesoro de dragón antiguo;1;22.0
Lunastra;MR;Cortabolsas;Esquirla de Lunastra;1;45.0
Lunastra;MR;Cortabolsas;Córtex de Lunastra;1;30.0
Lunastra;MR;Cortabolsas;Crin de Lunastra+;1;24.0
Lunastra;MR;Cortabolsas;Gran gema de dragón anciano;1;1.0
Lunastra;MR;Manto de bandido ;Escama gigante;1;70.0
Lunastra;MR;Manto de bandido ;Escama magnífica;1;30.0
Lunastra;MR;Investigación (Bronce);Córtex de Lunastra;1;22.0
Lunastra;MR;Investigación (Bronce);Esquirla de Lunastra;1;18.0
Lunastra;MR;Investigación (Bronce);Crin de Lunastra+;1;15.0
Lunastra;MR;Investigación (Bronce);Aladura de Lunastra;1;12.0
Lunastra;MR;Investigación (Bronce);Sangre pura de dragón;1;12.0
Lunastra;MR;Investigación (Bronce);Látigo de Lunastra;1;10.0
Lunastra;MR;Investigación (Bronce);Gran hueso de dragón anciano;1;8.0
Lunastra;MR;Investigación (Bronce);Gema de Lunastra;1;3.0
Lunastra;MR;Investigación (Plata);Aladura de Lunastra;1;18.0
Lunastra;MR;Investigación (Plata);Esquirla de Lunastra;2;16.0
Lunastra;MR;Investigación (Plata);Látigo de Lunastra;1;16.0
Lunastra;MR;Investigación (Plata);Asta de Lunastra;1;16.0
Lunastra;MR;Investigación (Plata);Crin de Lunastra+;1;14.0
Lunastra;MR;Investigación (Plata);Córtex de Lunastra;2;12.0
Lunastra;MR;Investigación (Plata);Gran gema de dragón anciano;1;8.0
Lunastra;MR;Investigación (Oro);Asta de Lunastra;1;20.0
Lunastra;MR;Investigación (Oro);Látigo de Lunastra;1;18.0
Lunastra;MR;Investigación (Oro);Aladura de Lunastra;1;16.0
Lunastra;MR;Investigación (Oro);Gran gema de dragón anciano;1;16.0
Lunastra;MR;Investigación (Oro);Esquirla de Lunastra;3;14.0
Lunastra;MR;Investigación (Oro);Córtex de Lunastra;3;8.0
Lunastra;MR;Investigación (Oro);Crin de Lunastra+;2;8.0
Lunastra;MR;Investigación (Morado);Joya tallada;1;60.0
Lunastra;MR;Investigación (Morado);Joya sellada;1;40.0
Lunastra;MR;Tierras del destino (Bajo);Hueso de dracovena anciano;1;63.0
Lunastra;MR;Tierras del destino (Bajo);Crin celeste;1;37.0
Lunastra;MR;Tierras del destino (Medio);Crin celeste;1;63.0
Lunastra;MR;Tierras del destino (Medio);Hueso de dracovena anciano;1;37.0
Lunastra;MR;Tierras del destino (Alto);Crin celeste;1;100.0
Lunastra;MR;Tierras del destino (Curtido);Crin celeste curtida;1;64.0
Lunastra;MR;Tierras del destino (Curtido);Hueso vena espiritual anciano;1;33.0
Lunastra;MR;Tierras del destino (Curtido);Gran gema de vena espiritual;1;3.0
Kushala Daora;HR;Quitar;Escama dragoniana de Daora+;1;100.0
Kushala Daora;HR;Cortado: Cuerpo;Escama dragoniana de Daora+;1;32.0
Kushala Daora;HR;Cortado: Cuerpo;Coraza de Daora;1;24.0
Kushala Daora;HR;Cortado: Cuerpo;Garra afilada de Daora;1;19.0
Kushala Daora;HR;Cortado: Cuerpo;Membrana de Daora;1;15.0
Kushala Daora;HR;Cortado: Cuerpo;Cuerno de Daora+;1;8.0
Kushala Daora;HR;Cortado: Cuerpo;Gema de Daora;1;2.0
Kushala Daora;HR;Romper: Cabeza;Cuerno de Daora+;1;66.0
Kushala Daora;HR;Romper: Cabeza;Escama dragoniana de Daora+;2;32.0
Kushala Daora;HR;Romper: Cabeza;Gema de Daora;1;2.0
Kushala Daora;HR;Romper: Alas;Membrana de Daora;1;70.0
Kushala Daora;HR;Romper: Alas;Garra afilada de Daora;2;30.0
Kushala Daora;HR;Romper: Pata delantera;Garra afilada de Daora;1;80.0
Kushala Daora;HR;Romper: Pata delantera;Coraza de Daora;2;20.0
Kushala Daora;HR;Destello brillante;Escama dragoniana de Daora+;1;50.0
Kushala Daora;HR;Destello brillante;Garra afilada de Daora;1;28.0
Kushala Daora;HR;Destello brillante;Tesoro de dragón;1;22.0
Kushala Daora;HR;Cortado: cola;Cola de Daora;1;70.0
Kushala Daora;HR;Cortado: cola;Coraza de Daora;1;27.0
Kushala Daora;HR;Cortado: cola;Gema de Daora;1;3.0
Kushala Daora;HR;Camarada;Escama dragoniana de Daora+;1;50.0
Kushala Daora;HR;Camarada;Coraza de Daora;1;28.0
Kushala Daora;HR;Camarada;Tesoro de dragón;1;22.0
Kushala Daora;HR;Cortabolsas;Escama dragoniana de Daora+;1;45.0
Kushala Daora;HR;Cortabolsas;Coraza de Daora;1;30.0
Kushala Daora;HR;Cortabolsas;Garra afilada de Daora;1;24.0
Kushala Daora;HR;Cortabolsas;Gema de Daora;1;1.0
Kushala Daora;HR;Manto de bandido ;Escama lustrosa;1;70.0
Kushala Daora;HR;Manto de bandido ;Escama reluciente;1;30.0
Kushala Daora;HR;Investigación (Bronce);Coraza de Daora;1;27.0
Kushala Daora;HR;Investigación (Bronce);Escama dragoniana de Daora+;1;22.0
Kushala Daora;HR;Investigación (Bronce);Garra afilada de Daora;1;18.0
Kushala Daora;HR;Investigación (Bronce);Membrana de Daora;1;13.0
Kushala Daora;HR;Investigación (Bronce);Sangre de dragón anciano;1;12.0
Kushala Daora;HR;Investigación (Bronce);Hueso de dragón anciano;1;8.0
Kushala Daora;HR;Investigación (Plata);Cola de Daora;1;18.0
Kushala Daora;HR;Investigación (Plata);Garra afilada de Daora;1;18.0
Kushala Daora;HR;Investigación (Plata);Cuerno de Daora+;1;16.0
Kushala Daora;HR;Investigación (Plata);Membrana de Daora;1;16.0
Kushala Daora;HR;Investigación (Plata);Coraza de Daora;2;14.0
Kushala Daora;HR;Investigación (Plata);Escama dragoniana de Daora+;2;12.0
Kushala Daora;HR;Investigación (Plata);Gema de Daora;1;6.0
Kushala Daora;HR;Investigación (Oro);Cola de Daora;1;18.0
Kushala Daora;HR;Investigación (Oro);Garra afilada de Daora;1;18.0
Kushala Daora;HR;Investigación (Oro);Cuerno de Daora+;1;16.0
Kushala Daora;HR;Investigación (Oro);Membrana de Daora;1;16.0
Kushala Daora;HR;Investigación (Oro);Gema de Daora;1;13.0
Kushala Daora;HR;Investigación (Oro);Coraza de Daora;3;10.0
Kushala Daora;HR;Investigación (Oro);Escama dragoniana de Daora+;3;9.0
Kushala Daora;HR;Investigación (Morado);Joya gastada;1;70.0
Kushala Daora;HR;Investigación (Morado);Joya deforme;1;13.0
Kushala Daora;HR;Investigación (Morado);Draconita sucia;1;12.0
Kushala Daora;HR;Investigación (Morado);Draconita brillante;1;5.0
Kushala Daora;MR;Quitar;Esquirla de Daora;1;100.0
Kushala Daora;MR;Cortado: Cuerpo;Esquirla de Daora;1;30.0
Kushala Daora;MR;Cortado: Cuerpo;Córtex de Daora;1;22.0
Kushala Daora;MR;Cortado: Cuerpo;Garra dura de Daora;1;18.0
Kushala Daora;MR;Cortado: Cuerpo;Aladura de Daora;1;15.0
Kushala Daora;MR;Cortado: Cuerpo;Asta de Daora;1;8.0
Kushala Daora;MR;Cortado: Cuerpo;Gema de Daora;1;5.0
Kushala Daora;MR;Cortado: Cuerpo;Gran gema de dragón anciano;1;2.0
Kushala Daora;MR;Romper: Cabeza;Asta de Daora;1;66.0
Kushala Daora;MR;Romper: Cabeza;Esquirla de Daora;2;32.0
Kushala Daora;MR;Romper: Cabeza;Gran gema de dragón anciano;1;2.0
Kushala Daora;MR;Romper: Alas;Aladura de Daora;1;70.0
Kushala Daora;MR;Romper: Alas;Garra dura de Daora;2;30.0
Kushala Daora;MR;Destello brillante;Esquirla de Daora;1;50.0
Kushala Daora;MR;Destello brillante;Garra dura de Daora;1;28.0
Kushala Daora;MR;Destello brillante;Tesoro de dragón antiguo;1;22.0
Kushala Daora;MR;Cortado: cola;Látigo de Daora;1;70.0
Kushala Daora;MR;Cortado: cola;Córtex de Daora;1;27.0
Kushala Daora;MR;Cortado: cola;Gran gema de dragón anciano;1;3.0
Kushala Daora;MR;Camarada;Esquirla de Daora;1;50.0
Kushala Daora;MR;Camarada;Córtex de Daora;1;28.0
Kushala Daora;MR;Camarada;Tesoro de dragón antiguo;1;22.0
Kushala Daora;MR;Cortabolsas;Esquirla de Daora;1;45.0
Kushala Daora;MR;Cortabolsas;Córtex de Daora;1;30.0
Kushala Daora;MR;Cortabolsas;Garra dura de Daora;1;24.0
Kushala Daora;MR;Cortabolsas;Gran gema de dragón anciano;1;1.0
Kushala Daora;MR;Manto de bandido ;Escama gigante;1;70.0
Kushala Daora;MR;Manto de bandido ;Escama magnífica;1;30.0
Kushala Daora;MR;Investigación (Bronce);Córtex de Daora;1;26.0
Kushala Daora;MR;Investigación (Bronce);Esquirla de Daora;1;21.0
